concept1,concept2,yes,no
raccoon,mosquito,-2.331480026245117,-4.956480026245117
raccoon,stick_insect,-2.369586944580078,-5.244586944580078
raccoon,termite,-2.487100601196289,-5.112100601196289
raccoon,centipede,-2.2543506622314453,-5.004350662231445
raccoon,millipede,-2.186838150024414,-5.311838150024414
raccoon,scorpion,-2.613971710205078,-5.238971710205078
raccoon,spider,-2.4112377166748047,-4.911237716674805
raccoon,tarantula,-2.363065719604492,-5.238065719604492
raccoon,crab,-2.288370132446289,-4.913370132446289
raccoon,crayfish,-2.2289695739746094,-5.228969573974609
raccoon,lobster,-2.468769073486328,-5.093769073486328
raccoon,prawn,-2.4650344848632812,-5.090034484863281
raccoon,shrimp,-2.3185558319091797,-4.56855583190918
raccoon,slug,-2.4289588928222656,-5.053958892822266
raccoon,snail,-2.4142398834228516,-5.039239883422852
raccoon,clam,-2.2884387969970703,-5.28843879699707
raccoon,mussel,-2.2503623962402344,-5.000362396240234
raccoon,scallop,-2.255420684814453,-5.255420684814453
raccoon,oyster,-2.2118568420410156,-5.336856842041016
raccoon,squid,-2.369901657104492,-5.244901657104492
raccoon,octopus,-2.3910675048828125,-5.2660675048828125
raccoon,worm,-2.3614749908447266,-5.111474990844727
raccoon,jellyfish,-2.3840465545654297,-5.13404655456543
skunk,bat,-2.493377685546875,-5.118377685546875
skunk,bear,-2.4880924224853516,-5.113092422485352
skunk,cat,-2.565549850463867,-5.065549850463867
skunk,cheetah,-2.516571044921875,-5.266571044921875
skunk,leopard,-2.5045166015625,-5.3795166015625
skunk,lion,-2.550260543823242,-5.300260543823242
skunk,panther,-2.638387680053711,-5.138387680053711
skunk,tiger,-2.5725631713867188,-5.197563171386719
skunk,dog,-2.5328845977783203,-5.03288459777832
skunk,fox,-2.4226417541503906,-5.047641754150391
skunk,hyena,-2.4439125061035156,-5.193912506103516
skunk,wolf,-2.4930171966552734,-4.993017196655273
skunk,raccoon,-2.3848876953125,-5.1348876953125
skunk,otter,-2.6580886840820312,-5.283088684082031
skunk,beaver,-2.6088180541992188,-5.608818054199219
skunk,chipmunk,-2.477886199951172,-5.227886199951172
skunk,squirrel,-2.57318115234375,-5.19818115234375
skunk,gerbil,-2.6141586303710938,-5.489158630371094
skunk,guinea_pig,-2.5872859954833984,-5.337285995483398
skunk,hamster,-2.3600006103515625,-5.2350006103515625
skunk,mouse,-2.4674434661865234,-5.217443466186523
skunk,porcupine,-2.568248748779297,-5.318248748779297
skunk,rat,-2.5851306915283203,-5.08513069152832
skunk,buffalo,-2.556150436401367,-5.431150436401367
skunk,cow,-2.514768600463867,-5.139768600463867
skunk,ox,-2.5856170654296875,-5.4606170654296875
skunk,goat,-2.5328426361083984,-5.032842636108398
skunk,sheep,-2.4549026489257812,-5.329902648925781
skunk,deer,-2.4539737701416016,-5.203973770141602
skunk,moose,-2.4779510498046875,-5.2279510498046875
skunk,giraffe,-2.656343460083008,-5.531343460083008
skunk,camel,-2.377260208129883,-5.377260208129883
skunk,hippo,-2.5707778930664062,-5.445777893066406
skunk,llama,-2.5590877532958984,-5.309087753295898
skunk,pig,-2.5457839965820312,-5.170783996582031
skunk,donkey,-2.6371116638183594,-5.137111663818359
skunk,horse,-2.5982131958007812,-5.098213195800781
skunk,pony,-2.593517303466797,-5.218517303466797
skunk,zebra,-2.657430648803711,-5.407430648803711
skunk,rhino,-2.6322555541992188,-5.507255554199219
skunk,gorilla,-2.6117820739746094,-5.736782073974609
skunk,monkey,-2.5449886322021484,-5.419988632202148
skunk,hedgehog,-2.4959278106689453,-5.120927810668945
skunk,rabbit,-2.5483264923095703,-5.17332649230957
skunk,seal,-2.4127235412597656,-5.412723541259766
skunk,walrus,-2.775350570678711,-5.650350570678711
skunk,dolphin,-2.5045547485351562,-5.379554748535156
skunk,whale,-2.512470245361328,-5.387470245361328
skunk,elephant,-2.4654598236083984,-5.465459823608398
skunk,kangaroo,-2.582418441772461,-5.582418441772461
skunk,platypus,-2.6370086669921875,-5.6995086669921875
skunk,crocodile,-2.5019969940185547,-5.376996994018555
skunk,alligator,-2.577486038208008,-5.202486038208008
skunk,lizard,-2.399564743041992,-5.149564743041992
skunk,iguana,-2.4442710876464844,-5.319271087646484
skunk,rattlesnake,-2.5453147888183594,-5.170314788818359
skunk,tortoise,-2.5832138061523438,-5.208213806152344
skunk,turtle,-2.491220474243164,-4.991220474243164
skunk,frog,-2.5223236083984375,-5.0223236083984375
skunk,toad,-2.449209213256836,-5.074209213256836
skunk,budgie,-2.672618865966797,-5.297618865966797
skunk,parakeet,-2.5291080474853516,-5.529108047485352
skunk,buzzard,-2.529052734375,-5.154052734375
skunk,falcon,-2.515501022338867,-5.390501022338867
skunk,hawk,-2.379373550415039,-5.129373550415039
skunk,eagle,-2.530984878540039,-5.155984878540039
skunk,owl,-2.4726810455322266,-5.222681045532227
skunk,canary,-2.53619384765625,-5.53619384765625
skunk,magpie,-2.468494415283203,-5.218494415283203
skunk,raven,-2.577770233154297,-5.077770233154297
skunk,nightingale,-2.587961196899414,-5.212961196899414
skunk,robin,-2.556507110595703,-5.431507110595703
skunk,starling,-2.3828773498535156,-5.382877349853516
skunk,sparrow,-2.437824249267578,-5.312824249267578
skunk,wren,-2.615367889404297,-5.490367889404297
skunk,chicken,-2.61895751953125,-5.11895751953125
skunk,cockerel,-2.6446990966796875,-5.3946990966796875
skunk,turkey,-2.475229263305664,-5.350229263305664
skunk,dove,-2.509706497192383,-5.134706497192383
skunk,pigeon,-2.3655624389648438,-5.240562438964844
skunk,partridge,-2.3278751373291016,-5.202875137329102
skunk,peacock,-2.720184326171875,-5.345184326171875
skunk,crane,-2.3726062774658203,-5.24760627746582
skunk,flamingo,-2.629800796508789,-5.629800796508789
skunk,heron,-2.3544368743896484,-5.229436874389648
skunk,duck,-2.555908203125,-5.180908203125
skunk,goose,-2.452760696411133,-5.077760696411133
skunk,pelican,-2.5382328033447266,-5.538232803344727
skunk,penguin,-2.505075454711914,-5.380075454711914
skunk,seagull,-2.6704273223876953,-5.170427322387695
skunk,swan,-2.4984130859375,-5.4984130859375
skunk,hummingbird,-2.3958740234375,-5.3958740234375
skunk,kingfisher,-2.5076255798339844,-5.507625579833984
skunk,woodpecker,-2.443746566772461,-5.193746566772461
skunk,emu,-2.47344970703125,-5.47344970703125
skunk,ostrich,-2.523937225341797,-5.523937225341797
skunk,carp,-2.2201290130615234,-5.345129013061523
skunk,goldfish,-2.579133987426758,-5.329133987426758
skunk,minnow,-2.3440914154052734,-5.469091415405273
skunk,cod,-2.3613452911376953,-5.361345291137695
skunk,herring,-2.527271270751953,-5.152271270751953
skunk,sardine,-2.5725955963134766,-5.322595596313477
skunk,salmon,-2.503267288208008,-5.253267288208008
skunk,trout,-2.382213592529297,-5.382213592529297
skunk,eel,-2.547210693359375,-5.172210693359375
skunk,flounder,-2.7696170806884766,-5.394617080688477
skunk,mackerel,-2.3873462677001953,-5.262346267700195
skunk,tuna,-2.4432010650634766,-5.443201065063477
skunk,seahorse,-2.6180076599121094,-5.243007659912109
skunk,shark,-2.5023574829101562,-5.252357482910156
skunk,bee,-2.4754600524902344,-4.975460052490234
skunk,hornet,-2.5172576904296875,-5.1422576904296875
skunk,wasp,-2.5376052856445312,-5.287605285644531
skunk,ant,-2.6011390686035156,-5.101139068603516
skunk,beetle,-2.522083282470703,-5.147083282470703
skunk,ladybird,-2.7163162231445312,-4.466316223144531
skunk,butterfly,-2.3685760498046875,-5.3685760498046875
skunk,moth,-2.3344078063964844,-5.209407806396484
skunk,cockroach,-2.5006351470947266,-5.125635147094727
skunk,cricket,-2.4948596954345703,-5.11985969543457
skunk,grasshopper,-2.39239501953125,-5.26739501953125
skunk,locust,-2.553619384765625,-5.303619384765625
skunk,dragonfly,-2.558013916015625,-5.558013916015625
skunk,flea,-2.478940963745117,-5.228940963745117
skunk,housefly,-2.292055130004883,-5.292055130004883
skunk,mosquito,-2.455270767211914,-5.205270767211914
skunk,stick_insect,-2.451639175415039,-5.639139175415039
skunk,termite,-2.431943893432617,-5.306943893432617
skunk,centipede,-2.4105472564697266,-5.160547256469727
skunk,millipede,-2.3437137603759766,-5.343713760375977
skunk,scorpion,-2.5709228515625,-5.1959228515625
skunk,spider,-2.5695133209228516,-5.194513320922852
skunk,tarantula,-2.437997817993164,-5.437997817993164
skunk,crab,-2.5039901733398438,-5.003990173339844
skunk,crayfish,-2.3538246154785156,-5.541324615478516
skunk,lobster,-2.4252262115478516,-5.425226211547852
skunk,prawn,-2.4853439331054688,-5.360343933105469
skunk,shrimp,-2.6394271850585938,-5.014427185058594
skunk,slug,-2.6411819458007812,-5.266181945800781
skunk,snail,-2.487934112548828,-5.487934112548828
skunk,clam,-2.4165420532226562,-5.416542053222656
skunk,mussel,-2.3687267303466797,-5.36872673034668
skunk,scallop,-2.512147903442383,-5.512147903442383
skunk,oyster,-2.385038375854492,-5.385038375854492
skunk,squid,-2.4288196563720703,-5.61631965637207
skunk,octopus,-2.5033397674560547,-5.565839767456055
skunk,worm,-2.5889530181884766,-5.213953018188477
skunk,jellyfish,-2.4561500549316406,-5.331150054931641
otter,bat,-2.652973175048828,-5.027973175048828
otter,bear,-2.742044448852539,-4.867044448852539
otter,cat,-2.6177902221679688,-4.742790222167969
otter,cheetah,-2.691316604614258,-4.941316604614258
otter,leopard,-2.8051605224609375,-4.9301605224609375
otter,lion,-2.7581787109375,-4.7581787109375
otter,panther,-2.75592041015625,-4.88092041015625
otter,tiger,-2.8538265228271484,-4.978826522827148
otter,dog,-2.7270450592041016,-4.852045059204102
otter,fox,-2.6919479370117188,-4.816947937011719
otter,hyena,-2.834989547729492,-4.834989547729492
otter,wolf,-2.717273712158203,-4.717273712158203
otter,raccoon,-2.4923248291015625,-4.7423248291015625
otter,skunk,-2.6091480255126953,-4.859148025512695
otter,beaver,-2.787343978881836,-5.162343978881836
otter,chipmunk,-2.6210479736328125,-4.8710479736328125
otter,squirrel,-2.7140541076660156,-4.839054107666016
otter,gerbil,-2.795246124267578,-5.045246124267578
otter,guinea_pig,-2.703927993774414,-4.953927993774414
otter,hamster,-2.690845489501953,-4.815845489501953
otter,mouse,-2.7220401763916016,-5.097040176391602
otter,porcupine,-2.7029953002929688,-4.952995300292969
otter,rat,-2.7511672973632812,-4.876167297363281
otter,buffalo,-2.826488494873047,-4.826488494873047
otter,cow,-2.7117233276367188,-4.836723327636719
otter,ox,-2.6312942504882812,-5.131294250488281
otter,goat,-2.7585506439208984,-4.758550643920898
otter,sheep,-2.5908756256103516,-4.840875625610352
otter,deer,-2.623411178588867,-4.998411178588867
otter,moose,-2.583345413208008,-4.958345413208008
otter,giraffe,-2.838268280029297,-5.088268280029297
otter,camel,-2.7139148712158203,-5.08891487121582
otter,hippo,-2.6735057830810547,-4.798505783081055
otter,llama,-2.5986270904541016,-4.723627090454102
otter,pig,-2.66412353515625,-4.66412353515625
otter,donkey,-2.8109989166259766,-4.685998916625977
otter,horse,-2.7240753173828125,-4.8490753173828125
otter,pony,-2.7518157958984375,-4.7518157958984375
otter,zebra,-2.7150344848632812,-5.090034484863281
otter,rhino,-2.752857208251953,-5.002857208251953
otter,gorilla,-2.6943416595458984,-5.069341659545898
otter,monkey,-2.6163673400878906,-4.866367340087891
otter,hedgehog,-2.6362972259521484,-4.886297225952148
otter,rabbit,-2.8665218353271484,-4.866521835327148
otter,seal,-2.671234130859375,-4.921234130859375
otter,walrus,-3.043294906616211,-4.793294906616211
otter,dolphin,-2.5417613983154297,-4.79176139831543
otter,whale,-2.6070632934570312,-4.857063293457031
otter,elephant,-2.6676025390625,-4.9176025390625
otter,kangaroo,-2.629484176635742,-5.004484176635742
otter,platypus,-2.7555980682373047,-5.005598068237305
otter,crocodile,-2.6980056762695312,-4.823005676269531
otter,alligator,-2.581775665283203,-4.831775665283203
otter,lizard,-2.6413040161132812,-4.891304016113281
otter,iguana,-2.582120895385742,-5.082120895385742
otter,rattlesnake,-2.6726341247558594,-4.797634124755859
otter,tortoise,-2.650815963745117,-4.900815963745117
otter,turtle,-2.618806838989258,-4.743806838989258
otter,frog,-2.607828140258789,-4.732828140258789
otter,toad,-2.546070098876953,-4.921070098876953
otter,budgie,-2.7684097290039062,-4.768409729003906
otter,parakeet,-2.7391738891601562,-4.989173889160156
otter,buzzard,-2.458637237548828,-4.833637237548828
otter,falcon,-2.7661571502685547,-5.141157150268555
otter,hawk,-2.5926513671875,-4.8426513671875
otter,eagle,-2.6490478515625,-4.7740478515625
otter,owl,-2.762165069580078,-5.012165069580078
otter,canary,-2.629812240600586,-5.004812240600586
otter,magpie,-2.858339309692383,-4.983339309692383
otter,raven,-2.7495155334472656,-4.874515533447266
otter,nightingale,-2.7898406982421875,-4.5398406982421875
otter,robin,-2.749147415161133,-4.999147415161133
otter,starling,-2.673168182373047,-4.923168182373047
otter,sparrow,-2.763317108154297,-4.888317108154297
otter,wren,-2.731517791748047,-5.106517791748047
otter,chicken,-2.740875244140625,-4.865875244140625
otter,cockerel,-2.699138641357422,-4.699138641357422
otter,turkey,-2.608255386352539,-5.108255386352539
otter,dove,-2.6084747314453125,-4.7334747314453125
otter,pigeon,-2.6661300659179688,-4.791130065917969
otter,partridge,-2.5434398651123047,-4.793439865112305
otter,peacock,-2.784311294555664,-5.034311294555664
otter,crane,-2.648193359375,-4.898193359375
otter,flamingo,-2.643390655517578,-4.893390655517578
otter,heron,-2.666818618774414,-4.916818618774414
otter,duck,-2.748992919921875,-4.623992919921875
otter,goose,-2.6301536560058594,-4.755153656005859
otter,pelican,-2.737508773803711,-5.112508773803711
otter,penguin,-2.7516136169433594,-4.876613616943359
otter,seagull,-2.694875717163086,-4.819875717163086
otter,swan,-2.754648208618164,-4.754648208618164
otter,hummingbird,-2.568462371826172,-5.068462371826172
otter,kingfisher,-2.6923694610595703,-4.94236946105957
otter,woodpecker,-2.636890411376953,-4.761890411376953
otter,emu,-2.6006298065185547,-4.975629806518555
otter,ostrich,-2.6563262939453125,-5.0313262939453125
otter,carp,-2.4705638885498047,-4.845563888549805
otter,goldfish,-2.7082672119140625,-4.8332672119140625
otter,minnow,-2.533702850341797,-5.158702850341797
otter,cod,-2.4509239196777344,-4.825923919677734
otter,herring,-2.7163829803466797,-4.96638298034668
otter,sardine,-2.6388378143310547,-4.888837814331055
otter,salmon,-2.633953094482422,-4.758953094482422
otter,trout,-2.598299026489258,-4.973299026489258
otter,eel,-2.710115432739258,-4.710115432739258
otter,flounder,-2.6708812713623047,-4.795881271362305
otter,mackerel,-2.620189666748047,-4.995189666748047
otter,tuna,-2.485799789428711,-4.860799789428711
otter,seahorse,-2.828115463256836,-4.953115463256836
otter,shark,-2.538480758666992,-4.788480758666992
otter,bee,-2.6761112213134766,-4.801111221313477
otter,hornet,-2.6930618286132812,-4.943061828613281
otter,wasp,-2.616445541381836,-4.866445541381836
otter,ant,-2.6631393432617188,-4.788139343261719
otter,beetle,-2.732065200805664,-4.982065200805664
otter,ladybird,-2.9863853454589844,-4.486385345458984
otter,butterfly,-2.5764312744140625,-4.8264312744140625
otter,moth,-2.5769596099853516,-4.826959609985352
otter,cockroach,-2.4136390686035156,-4.913639068603516
otter,cricket,-2.613597869873047,-4.863597869873047
otter,grasshopper,-2.5426673889160156,-4.917667388916016
otter,locust,-2.6666831970214844,-5.041683197021484
otter,dragonfly,-2.5511932373046875,-4.9261932373046875
otter,flea,-2.6320953369140625,-5.0070953369140625
otter,housefly,-2.668996810913086,-5.043996810913086
otter,mosquito,-2.735668182373047,-4.985668182373047
otter,stick_insect,-2.6679153442382812,-5.042915344238281
otter,termite,-2.648448944091797,-5.023448944091797
otter,centipede,-2.520864486694336,-4.895864486694336
otter,millipede,-2.3883914947509766,-5.263391494750977
otter,scorpion,-2.7048797607421875,-4.9548797607421875
otter,spider,-2.57672119140625,-4.95172119140625
otter,tarantula,-2.7222442626953125,-5.0972442626953125
otter,crab,-2.706714630126953,-4.831714630126953
otter,crayfish,-2.445219039916992,-5.070219039916992
otter,lobster,-2.574522018432617,-4.949522018432617
otter,prawn,-2.7525806427001953,-4.627580642700195
otter,shrimp,-2.6608943939208984,-4.660894393920898
otter,slug,-2.774913787841797,-5.024913787841797
otter,snail,-2.5205154418945312,-4.895515441894531
otter,clam,-2.5329437255859375,-4.9079437255859375
otter,mussel,-2.5450286865234375,-4.9200286865234375
otter,scallop,-2.481372833251953,-4.856372833251953
otter,oyster,-2.600879669189453,-4.975879669189453
otter,squid,-2.6729812622070312,-4.922981262207031
otter,octopus,-2.513935089111328,-5.013935089111328
otter,worm,-2.6696701049804688,-4.919670104980469
otter,jellyfish,-2.6566715240478516,-4.906671524047852
beaver,bat,-2.6372756958007812,-5.387275695800781
beaver,bear,-2.5641441345214844,-5.314144134521484
beaver,cat,-2.686553955078125,-5.311553955078125
beaver,cheetah,-2.691436767578125,-5.566436767578125
beaver,leopard,-2.810314178466797,-5.560314178466797
beaver,lion,-2.7167930603027344,-5.341793060302734
beaver,panther,-2.8406848907470703,-5.34068489074707
beaver,tiger,-2.7553367614746094,-5.505336761474609
beaver,dog,-2.698375701904297,-5.448375701904297
beaver,fox,-2.448638916015625,-5.198638916015625
beaver,hyena,-2.9383544921875,-5.6883544921875
beaver,wolf,-2.633899688720703,-5.133899688720703
beaver,raccoon,-2.4701900482177734,-5.220190048217773
beaver,skunk,-2.639516830444336,-5.389516830444336
beaver,otter,-2.581024169921875,-5.331024169921875
